sectioncode,Municipio,Mesa,sec,dis,Votos Totales,Votos Blancos,Votos Nulos,IZQESP,CEUS,FO,AHORA REPÚBLICAS (ERC-EH BILDU-BNG-ARA MÉS),JUNTS UE,PSOE,ANDALUCISTAS,IE,VOX,PP,ESCAÑOS EN BLANCO,CRT,PODEMOS,PFAC,PCTE,PCPE/PCPC,SUMAR ANDALUCÍA,PACMA,CREE EN EUROPA,PMR,"AGRUPACIÓN DE ELECTORES ""SE ACABÓ LA FIESTA""",F,EXISTE,Cs,FE de las JONS,SAE,J.U.E.X.,PH,VOLT,RECORTES CERO,EXTREMEÑOS,GLG,PIRATAS / REBELDES,PREPAL,max,p_ganador,ganador,%blanco,%nulo,IZQESP,CEUS,FO,AHORA REPÚBLICAS (ERC-EH BILDU-BNG-ARA MÉS),JUNTS UE,PSOE,ANDALUCISTAS,IE,VOX,PP,ESCAÑOS EN BLANCO,CRT,PODEMOS,PFAC,PCTE,PCPE/PCPC,SUMAR ANDALUCÍA,PACMA,CREE EN EUROPA,PMR,"AGRUPACIÓN DE ELECTORES ""SE ACABÓ LA FIESTA""",F,EXISTE,Cs,FE de las JONS,SAE,J.U.E.X.,PH,VOLT,RECORTES CERO,EXTREMEÑOS,GLG,PIRATAS / REBELDES,PREPAL,Distrito
2906709022,Málaga,9022,22,9,315,0,1,0,0,0,1,0,123,1,0,27,81,1,0,16,0,0,1,28,4,0,0,25,0,1,5,0,0,0,0,0,0,0,0,0,0,123,6,PSOE,0,"0,3",0,0,0,"0,3",0,39,"0,3",0,"8,6","25,7","0,3",0,"5,1",0,0,"0,3","8,9","1,3",0,0,"7,9",0,"0,3","1,6",0,0,0,0,0,0,0,0,0,0,"Sección 22,Distrito 9"
2906709023,Málaga,9023,23,9,495,5,4,2,0,2,0,0,182,0,1,49,153,0,0,18,0,2,0,31,4,0,0,38,0,0,3,0,0,0,0,0,1,0,0,0,0,182,6,PSOE,1,"0,8","0,4",0,"0,4",0,0,"36,8",0,"0,2","9,9","30,9",0,0,"3,6",0,"0,4",0,"6,3","0,8",0,0,"7,7",0,0,"0,6",0,0,0,0,0,"0,2",0,0,0,0,"Sección 23,Distrito 9"
2906709024,Málaga,9024,24,9,247,0,1,1,0,1,0,0,70,0,2,40,98,0,0,3,0,0,0,5,3,0,0,17,0,0,4,0,0,0,0,2,0,0,0,0,0,98,10,PP,0,"0,4","0,4",0,"0,4",0,0,"28,3",0,"0,8","16,2","39,7",0,0,"1,2",0,0,0,2,"1,2",0,0,"6,9",0,0,"1,6",0,0,0,0,"0,8",0,0,0,0,0,"Sección 24,Distrito 9"
2906709025,Málaga,9025,25,9,312,4,3,0,0,1,0,0,141,1,1,46,59,0,1,17,0,0,0,7,2,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,141,6,PSOE,"1,3",1,0,0,"0,3",0,0,"45,2","0,3","0,3","14,7","18,9",0,"0,3","5,4",0,0,0,"2,2","0,6",0,0,9,0,0,0,0,0,0,0,"0,3",0,0,0,0,0,"Sección 25,Distrito 9"
2906709026,Málaga,9026,26,9,280,2,0,0,0,0,0,0,114,2,1,35,71,2,0,14,1,0,0,16,2,0,0,14,0,0,5,0,0,0,0,1,0,0,0,0,0,114,6,PSOE,"0,7",0,0,0,0,0,0,"40,7","0,7","0,4","12,5","25,4","0,7",0,5,"0,4",0,0,"5,7","0,7",0,0,5,0,0,"1,8",0,0,0,0,"0,4",0,0,0,0,0,"Sección 26,Distrito 9"
2906709027,Málaga,9027,27,9,365,1,2,0,0,1,1,0,158,1,0,47,86,0,1,13,0,5,1,20,8,0,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,158,6,PSOE,"0,3","0,5",0,0,"0,3","0,3",0,"43,3","0,3",0,"12,9","23,6",0,"0,3","3,6",0,"1,4","0,3","5,5","2,2",0,0,"4,9",0,"0,3","0,3",0,0,0,0,0,0,0,0,0,0,"Sección 27,Distrito 9"
2906709028,Málaga,9028,28,9,511,2,1,0,0,3,0,0,132,2,0,59,233,0,0,15,0,0,0,21,7,1,0,31,0,0,4,0,0,0,0,0,0,0,0,0,0,233,10,PP,"0,4","0,2",0,0,"0,6",0,0,"25,8","0,4",0,"11,5","45,6",0,0,"2,9",0,0,0,"4,1","1,4","0,2",0,"6,1",0,0,"0,8",0,0,0,0,0,0,0,0,0,0,"Sección 28,Distrito 9"
2906709029,Málaga,9029,29,9,385,1,0,2,0,4,0,0,125,1,2,41,99,1,0,27,1,0,0,18,11,0,0,47,0,0,2,1,0,0,0,1,0,1,0,0,0,125,6,PSOE,"0,3",0,"0,5",0,1,0,0,"32,5","0,3","0,5","10,6","25,7","0,3",0,7,"0,3",0,0,"4,7","2,9",0,0,"12,2",0,0,"0,5","0,3",0,0,0,"0,3",0,"0,3",0,0,0,"Sección 29,Distrito 9"
2906709031,Málaga,9031,31,9,297,2,1,1,0,1,0,0,121,1,0,22,57,2,0,23,0,0,1,27,11,0,0,21,0,0,1,0,0,0,2,2,0,0,0,1,0,121,6,PSOE,"0,7","0,3","0,3",0,"0,3",0,0,"40,7","0,3",0,"7,4","19,2","0,7",0,"7,7",0,0,"0,3","9,1","3,7",0,0,"7,1",0,0,"0,3",0,0,0,"0,7","0,7",0,0,0,"0,3",0,"Sección 31,Distrito 9"
2906709032,Málaga,9032,32,9,258,1,2,0,0,0,1,0,74,0,0,30,68,0,0,15,1,0,2,22,8,0,0,28,0,0,3,0,0,0,0,3,0,0,0,0,0,74,6,PSOE,"0,4","0,8",0,0,0,"0,4",0,"28,7",0,0,"11,6","26,4",0,0,"5,8","0,4",0,"0,8","8,5","3,1",0,0,"10,9",0,0,"1,2",0,0,0,0,"1,2",0,0,0,0,0,"Sección 32,Distrito 9"
2906709033,Málaga,9033,33,9,390,2,2,1,0,7,0,0,139,2,7,36,115,0,0,24,0,0,1,11,10,0,0,26,0,0,4,0,0,0,1,1,0,0,0,1,0,139,6,PSOE,"0,5","0,5","0,3",0,"1,8",0,0,"35,6","0,5","1,8","9,2","29,5",0,0,"6,2",0,0,"0,3","2,8","2,6",0,0,"6,7",0,0,1,0,0,0,"0,3","0,3",0,0,0,"0,3",0,"Sección 33,Distrito 9"
2906709034,Málaga,9034,34,9,434,4,0,1,0,3,0,0,159,2,0,45,103,0,0,22,3,1,2,31,10,0,0,43,0,0,4,0,0,0,0,0,0,0,0,1,0,159,6,PSOE,"0,9",0,"0,2",0,"0,7",0,0,"36,6","0,5",0,"10,4","23,7",0,0,"5,1","0,7","0,2","0,5","7,1","2,3",0,0,"9,9",0,0,"0,9",0,0,0,0,0,0,0,0,"0,2",0,"Sección 34,Distrito 9"
2906709036,Málaga,9036,36,9,634,6,4,1,1,3,0,0,188,3,2,60,253,0,0,17,2,0,1,33,10,1,0,35,1,0,13,0,0,0,0,0,0,0,0,0,0,253,10,PP,"0,9","0,6","0,2","0,2","0,5",0,0,"29,7","0,5","0,3","9,5","39,9",0,0,"2,7","0,3",0,"0,2","5,2","1,6","0,2",0,"5,5","0,2",0,"2,1",0,0,0,0,0,0,0,0,0,0,"Sección 36,Distrito 9"
2906709037,Málaga,9037,37,9,301,0,2,0,0,0,0,0,91,2,0,25,91,0,0,11,0,0,0,34,8,0,0,29,0,0,5,0,0,0,0,2,1,0,0,0,0,91,6,PSOE,0,"0,7",0,0,0,0,0,"30,2","0,7",0,"8,3","30,2",0,0,"3,7",0,0,0,"11,3","2,7",0,0,"9,6",0,0,"1,7",0,0,0,0,"0,7","0,3",0,0,0,0,"Sección 37,Distrito 9"
2906709038,Málaga,9038,38,9,582,2,4,2,0,1,0,0,166,3,2,56,274,0,0,21,1,1,1,18,2,0,0,22,0,0,5,0,0,0,0,1,0,0,0,0,0,274,10,PP,"0,3","0,7","0,3",0,"0,2",0,0,"28,5","0,5","0,3","9,6","47,1",0,0,"3,6","0,2","0,2","0,2","3,1","0,3",0,0,"3,8",0,0,"0,9",0,0,0,0,"0,2",0,0,0,0,0,"Sección 38,Distrito 9"
2906709039,Málaga,9039,39,9,467,3,1,1,0,2,0,0,146,3,0,51,171,1,0,26,4,0,0,25,5,0,0,20,0,0,5,0,0,0,0,2,1,0,0,0,0,171,10,PP,"0,6","0,2","0,2",0,"0,4",0,0,"31,3","0,6",0,"10,9","36,6","0,2",0,"5,6","0,9",0,0,"5,4","1,1",0,0,"4,3",0,0,"1,1",0,0,0,0,"0,4","0,2",0,0,0,0,"Sección 39,Distrito 9"
2906709040,Málaga,9040,40,9,407,1,1,0,0,2,0,0,106,0,0,52,172,0,0,20,0,1,0,15,8,2,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,172,10,PP,"0,2","0,2",0,0,"0,5",0,0,26,0,0,"12,8","42,3",0,0,"4,9",0,"0,2",0,"3,7",2,"0,5",0,"6,4",0,0,"0,2",0,0,0,0,0,0,0,0,0,0,"Sección 40,Distrito 9"
2906709041,Málaga,9041,41,9,152,0,2,1,0,1,1,0,57,1,0,21,40,0,0,9,0,0,1,9,2,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,57,6,PSOE,0,"1,3","0,7",0,"0,7","0,7",0,"37,5","0,7",0,"13,8","26,3",0,0,"5,9",0,0,"0,7","5,9","1,3",0,0,"3,3",0,0,"1,3",0,0,0,0,0,0,0,0,0,0,"Sección 41,Distrito 9"
2906709042,Málaga,9042,42,9,197,2,3,0,0,0,0,0,75,0,0,20,60,0,0,4,1,2,2,10,5,0,0,7,0,1,4,0,0,0,0,1,0,0,0,0,0,75,6,PSOE,1,"1,5",0,0,0,0,0,"38,1",0,0,"10,2","30,5",0,0,2,"0,5",1,1,"5,1","2,5",0,0,"3,6",0,"0,5",2,0,0,0,0,"0,5",0,0,0,0,0,"Sección 42,Distrito 9"
2906709043,Málaga,9043,43,9,488,0,5,1,0,5,0,0,207,3,2,40,142,1,0,17,0,0,2,29,6,1,0,19,0,1,3,0,2,0,0,2,0,0,0,0,0,207,6,PSOE,0,1,"0,2",0,1,0,0,"42,4","0,6","0,4","8,2","29,1","0,2",0,"3,5",0,0,"0,4","5,9","1,2","0,2",0,"3,9",0,"0,2","0,6",0,"0,4",0,0,"0,4",0,0,0,0,0,"Sección 43,Distrito 9"
2906709045,Málaga,9045,45,9,449,4,1,0,0,2,0,0,90,3,1,42,234,0,0,17,1,0,0,16,0,0,0,31,0,0,7,0,0,0,0,0,0,0,0,0,0,234,10,PP,"0,9","0,2",0,0,"0,4",0,0,20,"0,7","0,2","9,4","52,1",0,0,"3,8","0,2",0,0,"3,6",0,0,0,"6,9",0,0,"1,6",0,0,0,0,0,0,0,0,0,0,"Sección 45,Distrito 9"
2906709046,Málaga,9046,46,9,706,3,6,0,1,3,2,0,168,5,0,55,363,1,0,13,1,0,1,26,7,0,0,37,0,2,12,0,0,0,0,0,0,0,0,0,0,363,10,PP,"0,4","0,8",0,"0,1","0,4","0,3",0,"23,8","0,7",0,"7,8","51,4","0,1",0,"1,8","0,1",0,"0,1","3,7",1,0,0,"5,2",0,"0,3","1,7",0,0,0,0,0,0,0,0,0,0,"Sección 46,Distrito 9"
2906709047,Málaga,9047,47,9,330,3,0,1,0,1,0,0,106,2,1,35,116,1,0,9,1,0,1,22,3,0,1,22,0,0,1,2,0,1,1,0,0,0,0,0,0,116,10,PP,"0,9",0,"0,3",0,"0,3",0,0,"32,1","0,6","0,3","10,6","35,2","0,3",0,"2,7","0,3",0,"0,3","6,7","0,9",0,"0,3","6,7",0,0,"0,3","0,6",0,"0,3","0,3",0,0,0,0,0,0,"Sección 47,Distrito 9"
2906709048,Málaga,9048,48,9,213,2,1,1,1,1,0,0,70,0,2,23,69,1,0,8,0,0,0,13,6,0,0,13,0,0,1,0,0,0,1,0,0,0,0,0,0,70,6,PSOE,"0,9","0,5","0,5","0,5","0,5",0,0,"32,9",0,"0,9","10,8","32,4","0,5",0,"3,8",0,0,0,"6,1","2,8",0,0,"6,1",0,0,"0,5",0,0,0,"0,5",0,0,0,0,0,0,"Sección 48,Distrito 9"
2906709049,Málaga,9049,49,9,279,2,2,1,0,1,0,0,121,1,1,28,79,0,0,3,0,0,0,15,4,0,0,18,1,0,0,0,0,0,0,0,2,0,0,0,0,121,6,PSOE,"0,7","0,7","0,4",0,"0,4",0,0,"43,4","0,4","0,4",10,"28,3",0,0,"1,1",0,0,0,"5,4","1,4",0,0,"6,5","0,4",0,0,0,0,0,0,0,"0,7",0,0,0,0,"Sección 49,Distrito 9"
2906709050,Málaga,9050,50,9,340,2,0,0,0,2,0,0,130,2,0,36,98,2,0,14,0,0,0,21,4,0,0,25,0,0,3,0,0,0,0,1,0,0,0,0,0,130,6,PSOE,"0,6",0,0,0,"0,6",0,0,"38,2","0,6",0,"10,6","28,8","0,6",0,"4,1",0,0,0,"6,2","1,2",0,0,"7,4",0,0,"0,9",0,0,0,0,"0,3",0,0,0,0,0,"Sección 50,Distrito 9"
2906709051,Málaga,9051,51,9,265,3,0,0,2,0,0,0,108,4,1,26,90,0,0,6,0,0,2,5,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,108,6,PSOE,"1,1",0,0,"0,8",0,0,0,"40,8","1,5","0,4","9,8",34,0,0,"2,3",0,0,"0,8","1,9","0,4",0,0,"6,4",0,0,0,0,0,0,0,0,0,0,0,0,0,"Sección 51,Distrito 9"
2906709052,Málaga,9052,52,9,605,0,4,0,0,3,1,0,204,1,1,72,217,1,0,24,1,0,1,25,4,2,0,36,0,1,3,0,2,0,0,2,0,0,0,0,0,217,10,PP,0,"0,7",0,0,"0,5","0,2",0,"33,7","0,2","0,2","11,9","35,9","0,2",0,4,"0,2",0,"0,2","4,1","0,7","0,3",0,6,0,"0,2","0,5",0,"0,3",0,0,"0,3",0,0,0,0,0,"Sección 52,Distrito 9"
2906709053,Málaga,9053,53,9,728,4,5,3,0,1,1,0,136,0,3,58,437,0,0,14,1,0,1,15,2,1,0,32,0,0,12,1,0,0,0,1,0,0,0,0,0,437,10,PP,"0,5","0,7","0,4",0,"0,1","0,1",0,"18,7",0,"0,4",8,60,0,0,"1,9","0,1",0,"0,1","2,1","0,3","0,1",0,"4,4",0,0,"1,6","0,1",0,0,0,"0,1",0,0,0,0,0,"Sección 53,Distrito 9"
2906709055,Málaga,9055,55,9,583,5,6,0,0,1,0,0,180,4,3,63,208,3,0,25,0,3,0,39,5,0,0,30,0,0,5,0,0,0,1,0,2,0,0,0,0,208,10,PP,"0,9",1,0,0,"0,2",0,0,"30,9","0,7","0,5","10,8","35,7","0,5",0,"4,3",0,"0,5",0,"6,7","0,9",0,0,"5,1",0,0,"0,9",0,0,0,"0,2",0,"0,3",0,0,0,0,"Sección 55,Distrito 9"
2906709056,Málaga,9056,56,9,505,3,1,1,0,1,0,0,162,7,1,37,200,1,0,17,0,0,0,29,4,0,0,29,0,0,9,0,0,0,0,1,1,0,1,0,0,200,10,PP,"0,6","0,2","0,2",0,"0,2",0,0,"32,1","1,4","0,2","7,3","39,6","0,2",0,"3,4",0,0,0,"5,7","0,8",0,0,"5,7",0,0,"1,8",0,0,0,0,"0,2","0,2",0,"0,2",0,0,"Sección 56,Distrito 9"
2906709057,Málaga,9057,57,9,219,0,2,1,0,0,0,0,79,1,1,21,63,1,0,17,0,1,1,15,3,0,0,11,0,0,1,0,0,0,0,1,0,0,0,0,0,79,6,PSOE,0,"0,9","0,5",0,0,0,0,"36,1","0,5","0,5","9,6","28,8","0,5",0,"7,8",0,"0,5","0,5","6,8","1,4",0,0,5,0,0,"0,5",0,0,0,0,"0,5",0,0,0,0,0,"Sección 57,Distrito 9"
2906709058,Málaga,9058,58,9,334,1,4,1,0,0,1,0,114,1,0,28,118,0,0,15,0,0,1,23,4,0,0,21,1,0,0,0,0,0,0,1,0,0,0,0,0,118,10,PP,"0,3","1,2","0,3",0,0,"0,3",0,"34,1","0,3",0,"8,4","35,3",0,0,"4,5",0,0,"0,3","6,9","1,2",0,0,"6,3","0,3",0,0,0,0,0,0,"0,3",0,0,0,0,0,"Sección 58,Distrito 9"
2906709059,Málaga,9059,59,9,520,2,4,0,0,4,1,0,193,2,0,47,161,1,0,18,3,0,2,28,3,1,0,42,0,0,6,1,0,0,0,0,0,0,0,1,0,193,6,PSOE,"0,4","0,8",0,0,"0,8","0,2",0,"37,1","0,4",0,9,31,"0,2",0,"3,5","0,6",0,"0,4","5,4","0,6","0,2",0,"8,1",0,0,"1,2","0,2",0,0,0,0,0,0,0,"0,2",0,"Sección 59,Distrito 9"
2906709062,Málaga,9062,62,9,366,3,2,0,0,1,2,0,131,0,0,23,131,0,0,15,1,0,1,26,3,1,0,21,0,0,3,0,0,0,0,0,0,0,0,2,0,131,6,PSOE,"0,8","0,5",0,0,"0,3","0,5",0,"35,8",0,0,"6,3","35,8",0,0,"4,1","0,3",0,"0,3","7,1","0,8","0,3",0,"5,7",0,0,"0,8",0,0,0,0,0,0,0,0,"0,5",0,"Sección 62,Distrito 9"
2906709063,Málaga,9063,63,9,371,2,5,0,0,2,0,0,124,0,1,40,153,0,0,15,1,0,0,12,2,0,0,9,0,0,2,0,0,0,0,2,1,0,0,0,0,153,10,PP,"0,5","1,3",0,0,"0,5",0,0,"33,4",0,"0,3","10,8","41,2",0,0,4,"0,3",0,0,"3,2","0,5",0,0,"2,4",0,0,"0,5",0,0,0,0,"0,5","0,3",0,0,0,0,"Sección 63,Distrito 9"
2906709064,Málaga,9064,64,9,477,5,2,0,0,2,0,0,143,3,1,40,196,0,0,20,1,1,0,24,3,0,0,29,0,1,5,1,0,0,0,0,0,0,0,0,0,196,10,PP,1,"0,4",0,0,"0,4",0,0,30,"0,6","0,2","8,4","41,1",0,0,"4,2","0,2","0,2",0,5,"0,6",0,0,"6,1",0,"0,2",1,"0,2",0,0,0,0,0,0,0,0,0,"Sección 64,Distrito 9"
2906709065,Málaga,9065,65,9,332,0,0,0,0,0,1,0,51,2,0,31,186,0,0,12,0,0,1,16,2,0,0,22,0,2,5,0,0,0,0,1,0,0,0,0,0,186,10,PP,0,0,0,0,0,"0,3",0,"15,4","0,6",0,"9,3",56,0,0,"3,6",0,0,"0,3","4,8","0,6",0,0,"6,6",0,"0,6","1,5",0,0,0,0,"0,3",0,0,0,0,0,"Sección 65,Distrito 9"
2906709067,Málaga,9067,67,9,563,5,5,2,0,2,1,0,164,2,2,65,234,0,0,16,0,0,0,21,7,0,0,32,0,2,1,0,1,0,1,0,0,0,0,0,0,234,10,PP,"0,9","0,9","0,4",0,"0,4","0,2",0,"29,1","0,4","0,4","11,5","41,6",0,0,"2,8",0,0,0,"3,7","1,2",0,0,"5,7",0,"0,4","0,2",0,"0,2",0,"0,2",0,0,0,0,0,0,"Sección 67,Distrito 9"
2906709068,Málaga,9068,68,9,379,0,4,2,0,2,1,0,123,0,0,40,150,0,0,18,0,0,0,18,0,0,0,14,0,0,6,0,0,0,1,0,0,0,0,0,0,150,10,PP,0,"1,1","0,5",0,"0,5","0,3",0,"32,5",0,0,"10,6","39,6",0,0,"4,7",0,0,0,"4,7",0,0,0,"3,7",0,0,"1,6",0,0,0,"0,3",0,0,0,0,0,0,"Sección 68,Distrito 9"
2906709070,Málaga,9070,70,9,312,3,4,0,0,2,2,0,113,2,0,31,99,0,0,7,1,0,0,15,3,0,0,27,0,0,3,0,0,0,0,0,0,0,0,0,0,113,6,PSOE,1,"1,3",0,0,"0,6","0,6",0,"36,2","0,6",0,"9,9","31,7",0,0,"2,2","0,3",0,0,"4,8",1,0,0,"8,7",0,0,1,0,0,0,0,0,0,0,0,0,0,"Sección 70,Distrito 9"
2906709075,Málaga,9075,75,9,307,0,1,2,0,2,1,0,72,0,1,33,139,0,0,11,0,0,0,17,5,0,0,13,0,0,7,0,0,0,1,1,0,0,0,1,0,139,10,PP,0,"0,3","0,7",0,"0,7","0,3",0,"23,5",0,"0,3","10,7","45,3",0,0,"3,6",0,0,0,"5,5","1,6",0,0,"4,2",0,0,"2,3",0,0,0,"0,3","0,3",0,0,0,"0,3",0,"Sección 75,Distrito 9"
2906709076,Málaga,9076,76,9,529,4,1,3,1,4,1,0,146,3,4,67,211,1,0,18,1,0,0,26,1,0,0,29,0,1,5,0,0,0,0,1,0,0,1,0,0,211,10,PP,"0,8","0,2","0,6","0,2","0,8","0,2",0,"27,6","0,6","0,8","12,7","39,9","0,2",0,"3,4","0,2",0,0,"4,9","0,2",0,0,"5,5",0,"0,2","0,9",0,0,0,0,"0,2",0,0,"0,2",0,0,"Sección 76,Distrito 9"
2906709077,Málaga,9077,77,9,267,2,1,0,0,2,0,0,93,1,0,25,102,0,0,8,1,0,1,6,3,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,102,10,PP,"0,7","0,4",0,0,"0,7",0,0,"34,8","0,4",0,"9,4","38,2",0,0,3,"0,4",0,"0,4","2,2","1,1",0,0,"7,9",0,0,"0,4",0,0,0,0,0,0,0,0,0,0,"Sección 77,Distrito 9"
2906709080,Málaga,9080,80,9,400,3,1,2,0,1,1,0,85,3,0,32,213,1,0,11,1,0,0,12,5,2,0,12,0,0,12,1,0,0,0,1,0,0,0,1,0,213,10,PP,"0,8","0,3","0,5",0,"0,3","0,3",0,"21,3","0,8",0,8,"53,3","0,3",0,"2,8","0,3",0,0,3,"1,3","0,5",0,3,0,0,3,"0,3",0,0,0,"0,3",0,0,0,"0,3",0,"Sección 80,Distrito 9"
2906709082,Málaga,9082,82,9,317,5,1,0,0,2,1,0,97,0,1,41,125,0,0,11,0,0,0,8,1,0,0,17,0,2,4,0,0,0,0,1,0,0,0,0,0,125,10,PP,"1,6","0,3",0,0,"0,6","0,3",0,"30,6",0,"0,3","12,9","39,4",0,0,"3,5",0,0,0,"2,5","0,3",0,0,"5,4",0,"0,6","1,3",0,0,0,0,"0,3",0,0,0,0,0,"Sección 82,Distrito 9"
2906709083,Málaga,9083,83,9,662,6,2,1,0,3,1,1,197,3,1,56,260,0,0,27,1,0,0,39,15,0,0,37,0,3,9,0,0,0,0,0,0,0,0,0,0,260,10,PP,"0,9","0,3","0,2",0,"0,5","0,2","0,2","29,8","0,5","0,2","8,5","39,3",0,0,"4,1","0,2",0,0,"5,9","2,3",0,0,"5,6",0,"0,5","1,4",0,0,0,0,0,0,0,0,0,0,"Sección 83,Distrito 9"
2906709084,Málaga,9084,84,9,469,1,4,0,0,1,0,0,162,0,1,52,137,0,0,17,1,0,0,37,5,0,0,44,1,0,3,0,0,0,0,3,0,0,0,0,0,162,6,PSOE,"0,2","0,9",0,0,"0,2",0,0,"34,5",0,"0,2","11,1","29,2",0,0,"3,6","0,2",0,0,"7,9","1,1",0,0,"9,4","0,2",0,"0,6",0,0,0,0,"0,6",0,0,0,0,0,"Sección 84,Distrito 9"
2906801001,Manilva,1001,1,1,596,6,7,0,0,1,1,0,154,4,0,101,229,0,0,18,1,0,0,19,1,1,0,50,0,0,1,1,0,0,1,0,0,0,0,0,0,229,10,PP,1,"1,2",0,0,"0,2","0,2",0,"25,8","0,7",0,"16,9","38,4",0,0,3,"0,2",0,0,"3,2","0,2","0,2",0,"8,4",0,0,"0,2","0,2",0,0,"0,2",0,0,0,0,0,0,"Sección 1,Distrito 1"
2906801002,Manilva,1002,2,1,356,5,4,1,0,0,0,0,116,0,0,58,120,0,0,6,0,0,0,19,2,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,120,10,PP,"1,4","1,1","0,3",0,0,0,0,"32,6",0,0,"16,3","33,7",0,0,"1,7",0,0,0,"5,3","0,6",0,0,"6,7",0,0,0,0,0,0,0,"0,3",0,0,0,0,0,"Sección 2,Distrito 1"
2906801003,Manilva,1003,3,1,466,3,5,1,0,0,0,0,119,5,2,60,199,0,0,10,0,0,0,20,1,0,0,38,0,0,1,0,0,0,1,0,1,0,0,0,0,199,10,PP,"0,6","1,1","0,2",0,0,0,0,"25,5","1,1","0,4","12,9","42,7",0,0,"2,1",0,0,0,"4,3","0,2",0,0,"8,2",0,0,"0,2",0,0,0,"0,2",0,"0,2",0,0,0,0,"Sección 3,Distrito 1"
2906801004,Manilva,1004,4,1,298,1,1,1,0,0,0,0,98,0,0,33,116,0,0,4,0,2,0,16,3,0,0,21,0,0,1,0,0,0,0,1,0,0,0,0,0,116,10,PP,"0,3","0,3","0,3",0,0,0,0,"32,9",0,0,"11,1","38,9",0,0,"1,3",0,"0,7",0,"5,4",1,0,0,7,0,0,"0,3",0,0,0,0,"0,3",0,0,0,0,0,"Sección 4,Distrito 1"
2906801005,Manilva,1005,5,1,489,1,7,0,1,0,1,1,117,6,0,76,188,0,0,12,1,1,0,17,0,1,1,54,1,0,1,1,0,0,0,0,0,0,0,0,1,188,10,PP,"0,2","1,4",0,"0,2",0,"0,2","0,2","23,9","1,2",0,"15,5","38,4",0,0,"2,5","0,2","0,2",0,"3,5",0,"0,2","0,2",11,"0,2",0,"0,2","0,2",0,0,0,0,0,0,0,0,"0,2","Sección 5,Distrito 1"
2906801006,Manilva,1006,6,1,632,1,4,0,0,2,0,0,134,1,4,103,261,0,0,11,1,0,0,38,7,0,0,54,2,0,7,1,1,0,0,0,0,0,0,0,0,261,10,PP,"0,2","0,6",0,0,"0,3",0,0,"21,2","0,2","0,6","16,3","41,3",0,0,"1,7","0,2",0,0,6,"1,1",0,0,"8,5","0,3",0,"1,1","0,2","0,2",0,0,0,0,0,0,0,0,"Sección 6,Distrito 1"
2906801007,Manilva,1007,7,1,392,1,3,0,0,1,0,0,93,1,2,65,142,0,0,13,1,0,0,8,2,0,0,53,0,0,5,1,0,0,0,0,0,0,0,0,1,142,10,PP,"0,3","0,8",0,0,"0,3",0,0,"23,7","0,3","0,5","16,6","36,2",0,0,"3,3","0,3",0,0,2,"0,5",0,0,"13,5",0,0,"1,3","0,3",0,0,0,0,0,0,0,0,"0,3","Sección 7,Distrito 1"
2906901001,Marbella,1001,1,1,245,1,3,0,0,0,0,0,69,2,0,18,121,0,0,10,1,0,0,3,1,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,121,10,PP,"0,4","1,2",0,0,0,0,0,"28,2","0,8",0,"7,3","49,4",0,0,"4,1","0,4",0,0,"1,2","0,4",0,0,"6,1",0,0,"0,4",0,0,0,0,0,0,0,0,0,0,"Sección 1,Distrito 1"
2906901002,Marbella,1002,2,1,275,4,1,0,0,0,1,0,83,3,0,24,126,1,0,13,1,0,0,5,0,0,0,10,0,1,0,0,0,0,0,2,0,0,0,0,0,126,10,PP,"1,5","0,4",0,0,0,"0,4",0,"30,2","1,1",0,"8,7","45,8","0,4",0,"4,7","0,4",0,0,"1,8",0,0,0,"3,6",0,"0,4",0,0,0,0,0,"0,7",0,0,0,0,0,"Sección 2,Distrito 1"
2906901003,Marbella,1003,3,1,371,4,4,0,0,1,0,0,146,0,0,38,133,0,0,9,1,0,0,7,1,0,0,18,0,0,5,1,0,0,0,2,0,0,0,1,0,146,6,PSOE,"1,1","1,1",0,0,"0,3",0,0,"39,4",0,0,"10,2","35,8",0,0,"2,4","0,3",0,0,"1,9","0,3",0,0,"4,9",0,0,"1,3","0,3",0,0,0,"0,5",0,0,0,"0,3",0,"Sección 3,Distrito 1"
2906901004,Marbella,1004,4,1,614,6,3,0,0,1,1,0,188,0,0,63,273,0,0,11,0,0,1,14,8,0,1,34,0,1,6,0,1,0,0,1,1,0,0,0,0,273,10,PP,1,"0,5",0,0,"0,2","0,2",0,"30,6",0,0,"10,3","44,5",0,0,"1,8",0,0,"0,2","2,3","1,3",0,"0,2","5,5",0,"0,2",1,0,"0,2",0,0,"0,2","0,2",0,0,0,0,"Sección 4,Distrito 1"
